player_id,date,elo_rating,elo_rating_wt1,elo_hard,elo_clay,elo_grass,elo_wt1_hard,elo_wt1_clay,elo_wt1_grass
200002,2010-08-30,1642.5677922515388,1616.49165664065,1569.3680461557612,1541.511036610147,1575.2157818707037,1550.162917964496,1531.630726546894,1559.178030979948
200002,2010-08-30,1622.1896681760136,1607.4347126070832,1550.98236799081,1541.511036610147,1575.2157818707037,1541.99150544674,1531.630726546894,1559.178030979948
200002,2010-08-30,1639.015287751814,1619.3116205429421,1568.998682378152,1541.511036610147,1575.2157818707037,1554.7089038378049,1531.630726546894,1559.178030979948
200002,2010-09-13,1647.4774429275994,1624.3889136484133,1581.1854503825905,1541.511036610147,1575.2157818707037,1562.020964640468,1531.630726546894,1559.178030979948
200002,2010-09-13,1635.1477663042722,1619.046053778305,1563.8876669294493,1541.511036610147,1575.2157818707037,1554.5252584774403,1531.630726546894,1559.178030979948
200002,2011-01-03,1642.1112564854611,1623.9614586120854,1576.272197309593,1541.511036610147,1575.2157818707037,1563.2672799222476,1531.630726546894,1559.178030979948
200002,2011-01-03,1635.5174786262103,1621.5321720323614,1567.377841704003,1541.511036610147,1575.2157818707037,1559.9904120675565,1531.630726546894,1559.178030979948
200002,2011-01-10,1624.1469910750961,1617.7420095153234,1555.8143599406387,1541.511036610147,1575.2157818707037,1556.135918146435,1531.630726546894,1559.178030979948
200002,2011-01-17,1615.1010850776095,1614.7267075161612,1543.1122197029551,1541.511036610147,1575.2157818707037,1551.9018714005404,1531.630726546894,1559.178030979948
200002,2011-03-07,1625.986249461649,1621.465142611043,1557.1369563082092,1541.511036610147,1575.2157818707037,1560.5838512037928,1531.630726546894,1559.178030979948
200002,2011-03-07,1617.4844080681942,1619.3396822626792,1548.9629203062664,1541.511036610147,1575.2157818707037,1558.540342203307,1531.630726546894,1559.178030979948
200002,2011-03-21,1605.9146952909816,1615.4831113369416,1535.3745519490562,1541.511036610147,1575.2157818707037,1554.010886084237,1531.630726546894,1559.178030979948
200002,2011-04-04,1594.9898147056879,1611.8414844751771,1535.3745519490562,1529.4925883506182,1575.2157818707037,1554.010886084237,1527.6245771270512,1559.178030979948
200002,2011-04-18,1579.4706752924803,1606.6684380041079,1535.3745519490562,1517.0956396754545,1575.2157818707037,1554.010886084237,1523.4922609019966,1559.178030979948
200002,2011-04-25,1596.7343889535548,1616.8697233492883,1535.3745519490562,1529.8954597410186,1575.2157818707037,1554.010886084237,1531.055790940739,1559.178030979948
200002,2011-04-25,1586.4207900347412,1614.8070035655255,1535.3745519490562,1512.1741619435934,1575.2157818707037,1554.010886084237,1527.511531381254,1559.178030979948
200002,2011-05-02,1569.767979837458,1608.2648281308784,1535.3745519490562,1493.0625933360473,1575.2157818707037,1554.010886084237,1520.003415142575,1559.178030979948
200002,2011-05-09,1558.3365046256683,1602.9573574968333,1535.3745519490562,1471.4794411080402,1575.2157818707037,1554.010886084237,1509.9826658938575,1559.178030979948
200002,2011-05-16,1575.6969226596173,1612.6791915958447,1535.3745519490562,1488.730498261034,1575.2157818707037,1554.010886084237,1519.643257899534,1559.178030979948
200002,2011-05-16,1590.662975016764,1623.9037308637048,1535.3745519490562,1504.4725207990168,1575.2157818707037,1554.010886084237,1531.4497748030212,1559.178030979948
200002,2011-05-16,1577.370636837369,1618.5867955919468,1535.3745519490562,1481.7822262564594,1575.2157818707037,1554.010886084237,1522.3736569859982,1559.178030979948
200002,2011-05-16,1589.865340505051,1625.9700295773955,1535.3745519490562,1498.6204177004738,1575.2157818707037,1554.010886084237,1532.3234973847339,1559.178030979948
200002,2011-05-16,1598.6004017503913,1632.5213255114006,1535.3745519490562,1514.694876085653,1575.2157818707037,1554.010886084237,1544.3793411736183,1559.178030979948
200002,2011-05-16,1610.8816285272476,1639.8900615775144,1535.3745519490562,1531.3086244371684,1575.2157818707037,1554.010886084237,1554.3475901845275,1559.178030979948
200002,2011-05-23,1584.7108359442138,1634.6559030609076,1535.3745519490562,1509.1748996975382,1575.2157818707037,1554.010886084237,1549.9208452366015,1559.178030979948
200002,2011-06-06,1592.028357702395,1638.979893190742,1535.3745519490562,1509.1748996975382,1587.8050846836256,1554.010886084237,1549.9208452366015,1566.617164460311
200002,2011-06-06,1608.277851108523,1647.5322581413357,1535.3745519490562,1509.1748996975382,1599.8775872272226,1554.010886084237,1549.9208452366015,1572.9711131674674
200002,2011-06-06,1612.4525602074414,1650.1166018692375,1535.3745519490562,1509.1748996975382,1614.1355710367834,1554.010886084237,1549.9208452366015,1581.7974840971954
200002,2011-06-06,1597.367513785214,1644.5589531873643,1535.3745519490562,1509.1748996975382,1602.4472510675723,1554.010886084237,1549.9208452366015,1577.491260950644
200002,2011-06-13,1581.80088796042,1637.9730730307206,1535.3745519490562,1509.1748996975382,1586.296437742217,1554.010886084237,1549.9208452366015,1570.6582245437628
200002,2011-06-13,1587.879653418554,1641.8122933200684,1535.3745519490562,1509.1748996975382,1598.4458004856938,1554.010886084237,1549.9208452366015,1578.331506276485
200002,2011-06-13,1604.4997514423126,1654.2773668378875,1535.3745519490562,1509.1748996975382,1609.3613770961167,1554.010886084237,1549.9208452366015,1586.5181887343024
200002,2011-06-13,1613.8027568271677,1660.642581048578,1535.3745519490562,1509.1748996975382,1620.4581000816554,1554.010886084237,1549.9208452366015,1594.1106834086183
200002,2011-06-20,1596.4006231050887,1652.4853308663535,1535.3745519490562,1509.1748996975382,1607.0958960823627,1554.010886084237,1549.9208452366015,1587.84715028395
200002,2011-07-04,1587.833410223964,1648.201724425791,1535.3745519490562,1494.6980161900706,1607.0958960823627,1554.010886084237,1542.6824034828676,1587.84715028395
200002,2011-07-25,1572.2786907746279,1647.0052075450728,1518.414226207732,1494.6980161900706,1607.0958960823627,1552.7062456425967,1542.6824034828676,1587.84715028395
200002,2011-08-01,1563.5322877380095,1643.0295698011555,1504.6437686239874,1494.6980161900706,1607.0958960823627,1546.4469467408946,1542.6824034828676,1587.84715028395
200002,2011-08-08,1555.2305495816706,1640.2623237490425,1488.0825308731523,1494.6980161900706,1607.0958960823627,1540.926534157283,1542.6824034828676,1587.84715028395
200002,2011-08-15,1536.093453889263,1634.9464638344848,1467.6723121088723,1494.6980161900706,1607.0958960823627,1535.257028944983,1542.6824034828676,1587.84715028395
200002,2011-08-22,1513.607549868941,1629.3249878294043,1448.2697492916707,1494.6980161900706,1607.0958960823627,1530.4063882406824,1542.6824034828676,1587.84715028395
200002,2011-08-29,1528.5795686015354,1636.8109971957015,1462.559957478701,1494.6980161900706,1607.0958960823627,1537.5514923341977,1542.6824034828676,1587.84715028395
200002,2011-08-29,1502.6466040741252,1633.1062879775,1440.5494781975553,1494.6980161900706,1607.0958960823627,1534.407138151177,1542.6824034828676,1587.84715028395
200002,2011-09-12,1520.4303710799427,1644.962132648045,1460.895424092385,1494.6980161900706,1607.0958960823627,1547.9711020810632,1542.6824034828676,1587.84715028395
200002,2011-09-12,1515.2560733973487,1642.8061752802976,1449.91244648265,1494.6980161900706,1607.0958960823627,1543.3948614103404,1542.6824034828676,1587.84715028395
200002,2012-01-02,1501.0537355772142,1637.693333665049,1439.691314226715,1494.6980161900706,1607.0958960823627,1539.7152537982038,1542.6824034828676,1587.84715028395
200002,2012-01-09,1492.1329136730715,1633.6046236256504,1423.5502115194213,1494.6980161900706,1607.0958960823627,1532.3172483906942,1542.6824034828676,1587.84715028395
200002,2012-01-09,1501.8958442901978,1641.4149681193514,1436.3983703737017,1494.6980161900706,1607.0958960823627,1542.5957754741187,1542.6824034828676,1587.84715028395
200002,2012-01-16,1517.3851682732368,1653.0319611066307,1454.060417711848,1494.6980161900706,1607.0958960823627,1555.8423109777284,1542.6824034828676,1587.84715028395
200002,2012-01-16,1499.9345472025554,1647.8994254976067,1433.4330889301432,1494.6980161900706,1607.0958960823627,1549.7754495713446,1542.6824034828676,1587.84715028395
200002,2012-02-20,1495.2596984449574,1645.8541791661576,1421.904145969956,1494.6980161900706,1607.0958960823627,1544.7315370262627,1542.6824034828676,1587.84715028395
200002,2012-03-05,1483.4150050267392,1641.9059480267515,1402.711516141654,1494.6980161900706,1607.0958960823627,1538.333993750162,1542.6824034828676,1587.84715028395
200002,2012-03-19,1500.125754573734,1651.351154292444,1421.9802726583937,1494.6980161900706,1607.0958960823627,1549.2250300422324,1542.6824034828676,1587.84715028395
200002,2012-03-19,1488.5033236240386,1646.3701124568604,1403.7009983116563,1494.6980161900706,1607.0958960823627,1541.3910553222022,1542.6824034828676,1587.84715028395
200002,2012-04-02,1500.7630135981851,1653.5215982751124,1403.7009983116563,1509.9298955728884,1607.0958960823627,1541.3910553222022,1551.567666456178,1587.84715028395
200002,2012-04-02,1484.5623796023438,1651.2072219899921,1403.7009983116563,1490.3514043571456,1607.0958960823627,1541.3910553222022,1548.7707391396432,1587.84715028395
200002,2012-04-02,1500.8931681152746,1661.4139648105738,1403.7009983116563,1506.7956244154466,1607.0958960823627,1541.3910553222022,1559.0483766760813,1587.84715028395
200002,2012-04-02,1519.2014040505037,1675.1451417619958,1403.7009983116563,1527.1960021175155,1607.0958960823627,1541.3910553222022,1574.348659952633,1587.84715028395
200002,2012-05-14,1496.4955597501698,1670.603972901929,1403.7009983116563,1506.6273257638857,1607.0958960823627,1541.3910553222022,1570.234924681907,1587.84715028395
200002,2012-05-14,1516.8743240082624,1684.1898157406574,1403.7009983116563,1521.8518498474796,1607.0958960823627,1541.3910553222022,1580.3846074043029,1587.84715028395
200002,2012-05-14,1526.452130702443,1689.577332006134,1403.7009983116563,1543.4751418069984,1607.0958960823627,1541.3910553222022,1592.5477091315322,1587.84715028395
200002,2012-05-21,1534.3512336659576,1693.5268834878914,1403.7009983116563,1555.7499485913686,1607.0958960823627,1541.3910553222022,1598.6851125237174,1587.84715028395
200002,2012-05-21,1511.3324545244259,1688.9231276595851,1403.7009983116563,1532.367422113933,1607.0958960823627,1541.3910553222022,1594.0086072282302,1587.84715028395
200002,2012-05-21,1523.078930013593,1700.6696031487522,1403.7009983116563,1545.309953228919,1607.0958960823627,1541.3910553222022,1606.9511383432164,1587.84715028395
200002,2012-05-21,1537.196218857784,1707.9896788457402,1403.7009983116563,1560.023830043845,1607.0958960823627,1541.3910553222022,1614.5805559509556,1587.84715028395
200002,2012-05-21,1559.5474571907123,1719.8637742101082,1403.7009983116563,1580.1706522757286,1607.0958960823627,1541.3910553222022,1625.2835552616439,1587.84715028395
200002,2012-05-28,1539.9335044836412,1714.9602860333405,1403.7009983116563,1568.9757952188513,1607.0958960823627,1541.3910553222022,1622.4848409974245,1587.84715028395
200002,2012-06-11,1529.0626809336213,1710.7792000525635,1403.7009983116563,1568.9757952188513,1597.9221722610368,1541.3910553222022,1622.4848409974245,1584.3187949680555
200002,2012-06-18,1537.8961729101861,1717.404319034987,1403.7009983116563,1568.9757952188513,1607.511664068583,1541.3910553222022,1622.4848409974245,1591.510913823715
200002,2012-06-25,1546.9199619528904,1722.3829612654447,1403.7009983116563,1568.9757952188513,1617.4473482902367,1541.3910553222022,1622.4848409974245,1596.9926706356619
200002,2012-06-25,1574.8792323113648,1740.041447807639,1403.7009983116563,1568.9757952188513,1636.714433079542,1541.3910553222022,1622.4848409974245,1609.1613557657495
200002,2012-06-25,1554.7853097376,1730.7673296966707,1403.7009983116563,1568.9757952188513,1621.1812237836273,1541.3910553222022,1622.4848409974245,1601.992182244558
200002,2012-06-25,1566.405322663875,1740.727340776335,1403.7009983116563,1568.9757952188513,1631.846543605185,1541.3910553222022,1622.4848409974245,1611.1338849487504
200002,2012-06-25,1573.3525375518723,1745.3588173683331,1403.7009983116563,1568.9757952188513,1641.9953108215798,1541.3910553222022,1622.4848409974245,1617.8997297596802
200002,2012-06-25,1588.7399292573048,1754.4513670124525,1403.7009983116563,1568.9757952188513,1652.3509832349675,1541.3910553222022,1622.4848409974245,1624.0189907312274
200002,2012-07-30,1576.2930270062393,1749.4726061120264,1382.6665311108748,1568.9757952188513,1652.3509832349675,1532.9772684418895,1622.4848409974245,1624.0189907312274
200002,2012-08-06,1588.8350065503391,1757.833925808093,1403.8734753261394,1568.9757952188513,1652.3509832349675,1547.115231252066,1622.4848409974245,1624.0189907312274
200002,2012-08-06,1591.0105660392887,1759.5743733992526,1418.4573344469154,1568.9757952188513,1652.3509832349675,1558.7823185486868,1622.4848409974245,1624.0189907312274
200002,2012-08-06,1577.5255311982621,1753.9556088821582,1396.937394389891,1568.9757952188513,1652.3509832349675,1549.81567685826,1622.4848409974245,1624.0189907312274
200002,2012-08-13,1562.9628012142373,1750.3149263861521,1376.6418919622108,1568.9757952188513,1652.3509832349675,1544.7418012513401,1622.4848409974245,1624.0189907312274
200002,2012-08-20,1570.362440190188,1756.2346375669126,1396.7335184394847,1568.9757952188513,1652.3509832349675,1560.8151024331592,1622.4848409974245,1624.0189907312274
200002,2012-08-20,1562.4867285010575,1753.234366447244,1375.489087482835,1568.9757952188513,1652.3509832349675,1552.721985878245,1622.4848409974245,1624.0189907312274
200002,2012-08-20,1575.6397390106786,1763.7567748549407,1396.9895442668103,1568.9757952188513,1652.3509832349675,1569.9223513054253,1622.4848409974245,1624.0189907312274
200002,2012-08-20,1588.1288375558677,1772.572609122133,1417.4787185298587,1568.9757952188513,1652.3509832349675,1584.3852978440477,1622.4848409974245,1624.0189907312274
200002,2012-08-27,1571.5284571348468,1766.2486546760297,1397.537848778206,1568.9757952188513,1652.3509832349675,1576.7887760338942,1622.4848409974245,1624.0189907312274
200002,2012-09-10,1583.2209492043364,1772.0949007107745,1415.8480933228775,1568.9757952188513,1652.3509832349675,1585.94389830623,1622.4848409974245,1624.0189907312274
200002,2012-09-10,1569.6702598585312,1766.4123535657593,1395.365551924284,1568.9757952188513,1652.3509832349675,1577.3544454616585,1622.4848409974245,1624.0189907312274
200002,2012-09-24,1555.7538267718387,1760.227272193896,1369.9423057926233,1568.9757952188513,1652.3509832349675,1566.055224958698,1622.4848409974245,1624.0189907312274
200002,2012-10-08,1570.765880129378,1768.509784391159,1393.3182580915643,1568.9757952188513,1652.3509832349675,1578.9523020891484,1622.4848409974245,1624.0189907312274
200002,2012-10-08,1564.7415382623522,1767.0036989244024,1375.1441376906398,1568.9757952188513,1652.3509832349675,1574.4087719889171,1622.4848409974245,1624.0189907312274
200002,2013-01-07,1549.2924402662159,1759.2791499263344,1351.415340720802,1568.9757952188513,1652.3509832349675,1562.5443735039983,1622.4848409974245,1624.0189907312274
200002,2013-01-14,1534.9152025971025,1753.02817702672,1326.373163579221,1568.9757952188513,1652.3509832349675,1551.656470398963,1622.4848409974245,1624.0189907312274
200002,2013-02-18,1555.36729228157,1765.9452863011204,1352.5848181333452,1568.9757952188513,1652.3509832349675,1568.2111995910413,1622.4848409974245,1624.0189907312274
200002,2013-02-18,1538.4271082466655,1757.7318637387425,1327.6045201602744,1568.9757952188513,1652.3509832349675,1556.0995399677342,1622.4848409974245,1624.0189907312274
200002,2013-02-25,1510.5402311631365,1748.4362380442328,1297.5947828930587,1568.9757952188513,1652.3509832349675,1546.0962942119957,1622.4848409974245,1624.0189907312274
200002,2013-03-04,1510.793178279593,1748.5928243544201,1310.508163380408,1568.9757952188513,1652.3509832349675,1554.0902916565453,1622.4848409974245,1624.0189907312274
200002,2013-03-04,1486.0938047067775,1738.143089381306,1281.2320355448705,1568.9757952188513,1652.3509832349675,1541.7042375722795,1622.4848409974245,1624.0189907312274
200002,2013-03-04,1502.6044572801457,1748.7570803213284,1306.110749688016,1568.9757952188513,1652.3509832349675,1557.6976966643017,1622.4848409974245,1624.0189907312274
200002,2013-03-04,1513.9704817024299,1755.3567074052353,1331.3707129231714,1568.9757952188513,1652.3509832349675,1572.364772091166,1622.4848409974245,1624.0189907312274
200002,2013-03-18,1508.5295761362688,1754.2685262920031,1315.0784696329067,1568.9757952188513,1652.3509832349675,1569.1063234331132,1622.4848409974245,1624.0189907312274
200002,2013-04-01,1518.2325824807015,1760.2396071193464,1315.0784696329067,1581.940468374921,1652.3509832349675,1569.1063234331132,1630.4631014011597,1624.0189907312274
200002,2013-04-01,1503.532473149217,1755.5974673304565,1315.0784696329067,1564.0935920309496,1652.3509832349675,1569.1063234331132,1624.8272457135897,1624.0189907312274
200002,2013-04-22,1519.0141517124175,1767.208726252857,1315.0784696329067,1579.33453857328,1652.3509832349675,1569.1063234331132,1636.2579556203377,1624.0189907312274
200002,2013-04-22,1489.2593057958172,1761.257757069537,1315.0784696329067,1554.3889672415885,1652.3509832349675,1569.1063234331132,1631.2688413539995,1624.0189907312274
200002,2013-04-22,1500.5836043610607,1769.7509809934697,1315.0784696329067,1571.8207358192144,1652.3509832349675,1569.1063234331132,1644.342667787219,1624.0189907312274
200002,2013-04-22,1501.5444131584914,1770.231385392185,1315.0784696329067,1580.5067638738917,1652.3509832349675,1569.1063234331132,1648.6856818145577,1624.0189907312274
200002,2013-04-22,1515.819354895073,1778.6906101249742,1315.0784696329067,1597.1751652901346,1652.3509832349675,1569.1063234331132,1658.5632530241833,1624.0189907312274
200002,2013-05-06,1501.9172110955471,1776.7045895821848,1315.0784696329067,1584.5475706818943,1652.3509832349675,1569.1063234331132,1656.7593109372917,1624.0189907312274
200002,2013-05-13,1492.980394673649,1772.9568923730017,1315.0784696329067,1569.6638386898674,1652.3509832349675,1569.1063234331132,1650.5177459083773,1624.0189907312274
200002,2013-05-20,1479.1388047597154,1767.683905739122,1315.0784696329067,1558.1549961354174,1652.3509832349675,1569.1063234331132,1646.1334249352535,1624.0189907312274
200002,2013-05-27,1467.0380477854453,1765.2637543442681,1315.0784696329067,1538.5153211502086,1652.3509832349675,1569.1063234331132,1642.2054899382117,1624.0189907312274
200002,2013-06-10,1485.079906062129,1777.9991837160449,1315.0784696329067,1538.5153211502086,1662.4727029351786,1569.1063234331132,1642.2054899382117,1631.1637340490236
200002,2013-06-10,1508.241751110242,1795.3705675021295,1315.0784696329067,1538.5153211502086,1674.260943122519,1569.1063234331132,1642.2054899382117,1640.0049141895288
200002,2013-06-10,1488.6574770833945,1785.5784304887059,1315.0784696329067,1538.5153211502086,1657.5949667197672,1569.1063234331132,1642.2054899382117,1631.671925988153
200002,2013-06-17,1502.1792999955392,1794.3676153815998,1315.0784696329067,1538.5153211502086,1667.3098445419082,1569.1063234331132,1642.2054899382117,1637.9865965725446
200002,2013-06-17,1485.154390771889,1787.3228253580203,1315.0784696329067,1538.5153211502086,1658.2457716482966,1569.1063234331132,1642.2054899382117,1634.2359457200157
200002,2013-06-24,1496.3971754186725,1795.2589086381029,1315.0784696329067,1538.5153211502086,1664.9243697825452,1569.1063234331132,1642.2054899382117,1638.9502502853677
200002,2013-06-24,1478.3758858710642,1786.6086896552508,1315.0784696329067,1538.5153211502086,1655.533725632156,1569.1063234331132,1642.2054899382117,1634.442741093181
200002,2013-07-08,1491.2096181924128,1795.1645112028166,1315.0784696329067,1557.95219698797,1655.533725632156,1569.1063234331132,1655.163407163386,1634.442741093181
200002,2013-07-08,1479.6185050484792,1792.5887082819424,1315.0784696329067,1538.6389394939908,1655.533725632156,1569.1063234331132,1650.8715721647238,1634.442741093181
200002,2013-08-26,1465.2402955034368,1786.8374244639256,1293.5990941009527,1538.6389394939908,1655.533725632156,1560.5145732203316,1650.8715721647238,1634.442741093181
200002,2013-08-26,1482.3100903585455,1799.6397706052571,1317.845914361971,1538.6389394939908,1655.533725632156,1578.6996884160953,1650.8715721647238,1634.442741093181
200002,2013-08-26,1497.6600022997857,1809.3344518313036,1341.792826581859,1538.6389394939908,1655.533725632156,1593.8240540286563,1650.8715721647238,1634.442741093181
200002,2013-08-26,1517.8000847345195,1822.7611734544594,1368.3768870594863,1538.6389394939908,1655.533725632156,1611.5467610137414,1650.8715721647238,1634.442741093181
200002,2013-09-09,1532.5474741934474,1833.8217155486552,1386.5109370357047,1538.6389394939908,1655.533725632156,1625.1472984959053,1650.8715721647238,1634.442741093181
200002,2013-09-09,1523.1089673142806,1829.4654816044244,1365.5415641805791,1538.6389394939908,1655.533725632156,1615.4691264089242,1650.8715721647238,1634.442741093181
200002,2013-12-30,1518.8628500409282,1827.4839602101933,1352.184563752212,1538.6389394939908,1655.533725632156,1609.235859542353,1650.8715721647238,1634.442741093181
200002,2014-01-06,1519.7523913206087,1827.9821033268145,1363.4945198870716,1538.6389394939908,1655.533725632156,1615.5694349778744,1650.8715721647238,1634.442741093181
200002,2014-01-06,1506.1636501775763,1822.4230728592104,1341.8244496340255,1538.6389394939908,1655.533725632156,1606.7044062379919,1650.8715721647238,1634.442741093181
200002,2014-01-13,1482.237165552429,1817.6377759341808,1318.5732580345489,1538.6389394939908,1655.533725632156,1602.0541679180965,1650.8715721647238,1634.442741093181
200002,2014-02-10,1499.4799612716945,1827.855728953005,1335.4135483464756,1538.6389394939908,1655.533725632156,1612.033599214053,1650.8715721647238,1634.442741093181
200002,2014-02-10,1522.9476719642787,1844.421171794829,1364.8658242570264,1538.6389394939908,1655.533725632156,1632.8234410332655,1650.8715721647238,1634.442741093181
200002,2014-02-10,1492.4719012405108,1830.5685487385708,1333.3931393672563,1538.6389394939908,1655.533725632156,1618.517675174279,1650.8715721647238,1634.442741093181
200002,2014-02-10,1514.2532171117568,1843.6373382613183,1357.7490714252633,1538.6389394939908,1655.533725632156,1633.1312344090832,1650.8715721647238,1634.442741093181
200002,2014-02-10,1523.03289945632,1848.8253323740146,1378.4416671689792,1538.6389394939908,1655.533725632156,1645.3586773485515,1650.8715721647238,1634.442741093181
200002,2014-03-03,1515.0193295125684,1844.9669468455418,1360.2224481151832,1538.6389394939908,1655.533725632156,1636.5864607670942,1650.8715721647238,1634.442741093181
200002,2014-03-17,1505.5109423573476,1841.2315090345621,1341.6268778956778,1538.6389394939908,1655.533725632156,1629.2810581808599,1650.8715721647238,1634.442741093181
200002,2014-03-17,1506.7261059872558,1842.1428817569933,1344.4330004489223,1538.6389394939908,1655.533725632156,1631.3856500957934,1650.8715721647238,1634.442741093181
200002,2014-03-31,1492.2851227285103,1835.4778125606492,1344.4330004489223,1524.2564437730935,1655.533725632156,1631.3856500957934,1644.2334972166173,1634.442741093181
200002,2014-04-07,1510.1971210912586,1846.7906536318587,1369.1224369401887,1524.2564437730935,1655.533725632156,1646.9789784060667,1644.2334972166173,1634.442741093181
200002,2014-04-07,1497.005399617426,1842.9107355513197,1355.6150985654033,1524.2564437730935,1655.533725632156,1643.0062318252476,1644.2334972166173,1634.442741093181
200002,2014-04-21,1511.3123033116342,1850.7564569320145,1355.6150985654033,1539.2234748212297,1655.533725632156,1643.0062318252476,1652.441223920434,1634.442741093181
200002,2014-04-21,1495.6043886509367,1846.0440825338053,1355.6150985654033,1524.9982080115246,1655.533725632156,1643.0062318252476,1648.1736438775224,1634.442741093181
200002,2014-05-12,1479.6726360071875,1838.0782062119306,1355.6150985654033,1509.117171984645,1655.533725632156,1643.0062318252476,1640.2331258640825,1634.442741093181
200002,2014-05-19,1482.6677041247203,1840.3245073000803,1355.6150985654033,1515.541034135005,1655.533725632156,1643.0062318252476,1645.0510224768525,1634.442741093181
200002,2014-05-19,1460.9428986453029,1834.893305930226,1355.6150985654033,1494.962366558218,1655.533725632156,1643.0062318252476,1639.9063555826558,1634.442741093181
200002,2014-05-19,1479.111792998569,1844.2373087404771,1355.6150985654033,1504.6039607236053,1655.533725632156,1643.0062318252476,1644.864889724855,1634.442741093181
200002,2014-05-19,1496.072573164007,1857.8059328728277,1355.6150985654033,1520.3919529060836,1655.533725632156,1643.0062318252476,1657.4952834708376,1634.442741093181
200002,2014-05-19,1506.1957446882864,1864.554713889014,1355.6150985654033,1536.8288388578442,1655.533725632156,1643.0062318252476,1668.453207438678,1634.442741093181
200002,2014-05-26,1497.8338352043702,1861.1339327365029,1355.6150985654033,1531.0851960691728,1655.533725632156,1643.0062318252476,1666.1035353887669,1634.442741093181
200002,2014-06-09,1487.8052311888807,1856.7736701210727,1355.6150985654033,1531.0851960691728,1646.9286659508514,1643.0062318252476,1666.1035353887669,1630.7014107969617
